Time,Mx_f,My_f,Mz_f,B_z,a1,a2,b1,b2,f1,f2 
0.008,0.00981503318571867,0.3680832554920128,0.9191013428760653,12,544,289,276,578,-3,-3
0.013,0.007808482126866799,-0.6111535167906346,0.7689805890390713,18,337,578,673,313,2,-3
0.001,0.0013979693196735446,0.7372068375791598,0.6751567174385467,1,324,506,378,553,-2,-3
0.011,0.0012762772805359707,-0.05643487771099729,0.9839166551649838,-1,415,151,239,228,2,3
0.011,-0.03816032247982031,0.34763467675081544,-0.9215296655662534,-15,519,305,265,801,-2,3
0.015,-0.015506964161548073,-0.9445802203803145,0.26069154528665817,-12,768,821,633,803,-3,1
0.011,-0.009490977013936934,-0.9600697549197834,0.21965415774312205,18,637,383,482,554,-2,-2
0.004,-0.015393471025264454,-0.888461202486609,-0.4465650052078458,-2,715,347,859,166,-3,-1
0.008,0.01720366094636048,-0.662581097746794,-0.7346990858299902,-1,819,451,684,496,3,3
0.002,-0.008621952933732264,0.9795933673952955,0.19297144357489876,-6,113,576,466,741,3,0
0.004,0.0005424602941934178,-0.4012902316923174,0.9098552922111045,4,484,983,462,400,-2,3
0.008,-0.024544614393681486,0.9180642379637074,-0.3689848799197474,-13,967,848,713,883,2,3
0.012,-0.00031960849300360743,-0.9784329192807244,-0.10440239140514124,20,665,766,292,888,0,-2
0.011,0.0004906218833817758,-0.65362409557227,-0.7377054454938533,-5,629,865,921,199,1,1
0.01,-0.003733148366493488,0.9801423762655951,-0.11893289834309173,4,549,877,286,360,0,3
0.003,-0.014553752963281597,-0.329661311202465,-0.9398281338643261,-7,886,274,908,347,-1,-1
0.001,0.009394014285551427,0.9679967746040645,0.24786585667444225,17,361,960,799,734,3,-2
0.003,-0.014475346806660154,-0.46643671475030124,-0.8799802825955286,-9,978,232,430,537,-3,2
0.008,-0.003723059419523414,-0.9881333941136239,0.043107520152598236,-14,641,739,386,216,3,-1
0.003,-0.0023344139798846244,-0.9438697266838163,-0.3173869898740855,-2,850,613,106,880,-2,0
0.001,0.003162073674451384,0.8507507436890781,0.5246300981248375,8,736,283,134,502,0,3
0.011,0.0003169120377564584,-0.9301081887778254,-0.325054043683046,16,815,154,437,594,0,-3
0.006,-0.004638025113615736,-0.8393125296476075,0.5272749552765814,-7,744,135,150,772,-1,0
0.015,-0.02250414955055941,0.9611135577964579,-0.19526814138762524,-6,762,194,833,570,2,-1
0.011,-0.011658828861637814,0.978118585942771,-0.127012391481791,-2,287,439,727,710,-2,3
0.001,-0.004699156366453988,0.9486963430420374,0.31401472133691877,-9,719,533,167,406,3,-3
0.007,-0.005532028048198129,-0.9895236216586839,0.04223670887858881,-7,796,781,615,893,1,-1
0.001,-0.0014233761656307349,0.7844186701603754,0.6195876915350046,-5,200,703,423,988,3,-3
0.012,-0.004595250637896728,0.9296384706620444,0.3257485036859169,13,490,660,556,753,1,1
0.003,0.032686586742375144,0.35815214442417403,-0.9288699233588753,14,744,181,882,611,3,1
0.002,-0.01719618450993553,-0.4246299897025936,-0.9023047759240186,-16,823,968,799,507,1,-2
0.014,-0.002799886461606559,0.982244985558801,-0.016964320340796507,-19,323,688,602,934,1,-2
0.002,0.024796408136874747,0.5147361550708376,-0.853945899742842,18,652,648,718,670,-2,-2
0.002,0.01435614835204524,-0.1724141847715526,-0.9822627447375527,13,700,958,108,346,-2,-3
0.004,-0.012682224019214584,0.9770925333444191,0.18829015449412612,-20,998,918,609,561,2,2
0.001,0.005919119821412004,0.9415671776393006,0.3348182274475064,13,821,409,835,576,2,3
0.004,0.012372029665791096,0.8012513256504781,-0.589937873508744,4,377,175,154,538,1,-3
0.002,0.006948271042842884,-0.04749838693671864,-0.9962236834539706,6,657,938,109,272,-1,-2
0.015,2.875312012790075e-05,-0.008999619617039836,0.9804538877285778,10,547,709,330,280,1,0
0.006,-0.008612160103386711,-0.9558968256449206,0.26210573735457554,-18,525,305,423,662,-1,2
0.01,0.04286499318554753,0.9615017721163565,-0.22110435251777635,19,363,445,508,928,-1,-1
0.008,-0.004840607105781806,-0.5504895775448799,0.8217543860520321,-16,906,591,760,253,-2,2
0.003,-0.019525499383142693,-0.7602815046854666,-0.6430678555549819,-16,664,673,966,634,2,-3
0.001,0.001900495777429433,0.9750206773047065,0.2186960015285641,5,662,689,875,743,3,1
0.013,0.011088307805083348,0.6858996626631547,-0.7042950420766524,17,514,635,426,430,2,3
0.007,-0.01686999090275992,-0.967386452675303,-0.2122926877041052,-14,721,819,606,133,-2,0
0.009,0.009782021110967475,-0.23495101534344684,-0.9598825480333376,7,114,262,383,216,-3,-1
0.006,0.019129754643469377,0.6714373540732426,-0.730268476952163,12,450,997,823,678,-3,0
0.008,-0.015342135018342497,0.42300036445685635,-0.8944598369280853,-11,730,393,626,892,1,-3
0.014,0.02548478881182363,-0.05639349753422128,-0.9798403725049057,19,629,946,471,375,3,0
0.007,0.05373841854055044,0.8496730303481369,-0.5084157588369028,10,141,161,390,811,1,-2
0.006,-0.0016632845013115584,0.2287360371759044,0.9657088329441558,3,821,265,534,102,3,-2
0.001,0.005138132657629454,0.5075860602591828,0.8614093689228476,17,128,405,189,982,-3,-1
0.012,-0.031439565667333295,-0.33462050971305773,-0.9252206002770283,-15,393,945,593,344,-3,-2
0.013,-0.03900654790921293,0.6987864897695623,0.6924264410958285,-4,308,236,765,408,2,2
0.002,0.014043265896643588,0.8858450248078553,-0.45866988496918043,10,552,473,346,159,1,1
0.004,-0.053833395200215184,0.28837180621142616,-0.9505083160026417,-20,210,502,223,815,-2,1
0.004,0.001957365564232437,-0.8912847264073347,0.4403215860645152,-4,720,573,348,164,2,3
0.003,0.030631157471417165,-0.7055774731223386,-0.7022976619751312,15,899,411,963,704,3,2
0.002,-0.01940404165267961,0.9929142205535202,-0.0991408168861196,-14,210,626,173,421,0,3
0.002,0.027253044940887768,0.5781563446267723,-0.8122900361834122,19,608,654,645,585,0,0
0.004,-0.032824821220059794,0.9560134216773637,0.28172466487112624,-15,199,123,995,440,-1,2
0.003,0.027613232032587087,0.5663857585376195,-0.8189499594299976,13,477,369,348,198,-1,-1
0.004,-0.00532584919224365,-0.5104376112918523,0.8532983040571313,-12,953,483,791,412,-3,-1
0.013,-0.03582307740231461,0.9362125470698562,0.30224719110237985,6,149,431,941,381,2,1
0.009,-0.006153927952782963,-0.8587111442121784,0.4862004506894149,-2,141,440,250,550,1,-1
0.015,0.00028509166332876736,0.15062571927520213,-0.9688615275431954,1,476,980,667,166,2,2
0.008,-0.03224972372072386,0.4298050082985258,-0.8907591131259215,-18,430,692,549,108,3,-3
0.008,0.007996003920358602,-0.7811747321978655,0.6064675601457536,-14,643,814,258,784,1,3
0.009,-0.005889440222207792,0.9885088884330058,0.016367190819813977,14,586,983,842,235,3,1
0.015,0.024054462706057836,-0.9786813789961439,0.043379324272613984,-12,434,721,753,337,2,3
0.012,-0.0018376732792808623,-0.39387885582123555,-0.902133498670421,-3,917,950,677,289,1,-1
0.009,0.0003079496599229815,0.051631940384486874,0.9869548490451309,-19,862,540,772,293,-2,2
0.011,0.0002250422819780703,-0.11251800454077318,0.9790913183197082,3,446,686,191,878,1,0
0.003,-0.027918639401291016,-0.3937888310084203,-0.9144976516790497,-15,413,770,952,430,-3,3
0.009,-0.014890984820232454,0.5107308396525216,-0.8459364253709512,-18,769,916,914,431,-2,-1
0.007,0.004646507588688461,-0.8504433566401675,-0.5081363751524157,6,929,565,323,147,0,-2
0.015,-0.016464553893742316,-0.6540541189813455,-0.7301943101157555,1,456,640,997,370,-1,-2
0.012,0.019471240096224137,0.6381626572160048,-0.7492913720754248,18,869,905,194,231,1,-3
0.015,0.00047929974587643064,-0.24276343432362146,0.9497136542733852,2,961,279,823,969,-1,1
0.002,0.023050655662484515,-0.16661601286592004,-0.9830972131901153,19,693,962,587,465,-1,2
0.013,0.02450881989226474,0.10678490516468139,-0.9769514819635611,15,996,204,932,333,-1,3
0.01,-0.0024326936734819296,-0.9863588287905906,-0.008297933913223199,-1,528,571,452,504,3,-3
0.013,-0.001757433365352052,-0.9222386619946007,0.3377979373935167,-11,217,656,730,145,0,3
0.01,-0.00018294369862682856,-0.9407890305175287,-0.297091408778844,14,967,102,889,274,-1,-3
0.003,0.030235108763551018,-0.18595170819417176,-0.9780980035743758,19,532,578,689,380,-3,1
0.004,0.0007882261774432403,0.3514420321541559,0.930901567856494,-16,675,986,155,620,1,-3
0.003,-0.014926959486681633,0.13580400710103022,-0.9866470791442206,-8,743,259,192,365,3,0
0.013,-0.0044348228789960606,-0.19873164578156155,0.9624940361088343,-13,273,678,285,698,2,-3
0.002,0.0010349117098453267,0.3028325212578961,-0.9502849291847252,1,524,893,521,105,-1,-1
0.011,-0.01570441277267402,0.6956560693236582,-0.6987343425473367,-2,111,104,168,923,0,0
0.011,-0.0325367035550429,0.21328239138807203,-0.9617494206954756,-14,626,211,378,530,0,-3
0.007,0.003217318770033432,0.805407105406335,0.578527434766522,16,105,928,324,627,0,1
0.009,-0.015078218843903922,-0.9152531962339843,-0.3716999261716119,-5,969,210,633,390,0,-3
0.001,0.003899080851033431,0.44348319649842777,0.8961463397231891,18,342,118,259,433,3,-1
0.01,-0.0013273109760316777,0.9025428561495136,0.40086047992339313,17,890,482,521,192,3,-1
0.008,0.033109884864653334,-0.07771218289205367,-0.9859439297493765,17,826,362,919,238,3,-1
0.015,0.0028927239192831694,-0.12695242531277828,0.9721103787455281,-18,934,314,488,327,2,3
0.002,-0.0009995907067235359,-0.11704311178913021,-0.9904900169053796,-2,706,924,833,295,3,-3
0.006,0.0029410176041666084,-0.7546607302093628,-0.6439648086869427,10,941,774,325,796,1,-3
0.002,-0.002448791734694081,0.8974934774265962,0.4384462488110917,-3,194,365,397,632,-1,0
0.013,0.017624045068245435,-0.07369382638698599,-0.9801590678896152,14,941,273,104,788,0,-3
0.002,0.007089744703772031,0.9658536689655852,0.2533447573640033,8,227,431,429,830,-2,3
0.007,-0.08482651406274047,0.07605127475403324,-0.9842565286554604,-17,307,131,533,350,-3,2
0.013,0.010458552257892339,0.3647860609085274,-0.9128323417127764,4,356,340,635,474,-2,3
0.006,-0.009979362825733428,-0.8548850741081294,-0.5031605674224716,-15,903,841,837,446,1,0
0.013,-0.00047613225550015715,-0.8548509867482632,-0.4848192143396575,19,343,463,125,728,0,-3
0.013,-0.024113401169677074,-0.6863341608055366,-0.7033196026211814,-11,503,765,598,310,-3,2
0.002,0.015688207931478813,0.9803056234664355,-0.18607402929607447,11,375,505,513,932,3,-3
0.009,-0.00573257850358193,0.7556062200560341,0.6377729029858986,12,648,845,240,808,-2,3
0.002,0.003161505422143703,0.5096842065654451,0.8599992646746287,1,138,130,630,234,-3,2
0.002,-0.01632464500144226,0.9813979301286357,-0.18020674066063586,-11,697,180,752,977,-1,3
0.001,-0.007387977807051717,0.9694806324634675,0.2420472040167348,-14,621,706,671,958,-3,0
0.009,0.0012487510156806514,0.9311285464229685,-0.3323517654017325,6,788,123,103,671,3,1
0.015,0.0018447129159873843,0.2923110971479228,0.9362274503562126,9,566,711,361,631,-3,1
0.015,0.007325903457667298,-0.8298802476740412,0.5176307827889965,-18,198,153,788,539,1,0
0.007,-0.009246229602514559,-0.9376067212414584,-0.3195334958549031,4,568,956,956,692,-2,-1
0.001,-0.0011252470407825306,0.889439177129741,0.45584501300900754,-1,217,881,125,460,3,3
0.003,-0.004759379331207329,0.1595323420010985,-0.9831902367690762,-3,811,183,399,529,2,0
0.012,0.053101785662711815,0.8489108912860034,-0.4958964389307009,19,871,351,868,744,-3,-2
0.015,-0.005112084512860872,-0.8315481072671008,-0.5188891342053986,2,516,180,209,239,-1,-1
0.015,-0.059437077005862086,0.5674611590185769,-0.7974758251989446,-19,402,185,200,423,1,0
0.008,-0.007276352641247164,0.8738713971858483,-0.4647837357709192,-9,906,137,320,332,-1,-2
0.013,-0.015247702631000882,0.9488908266796151,-0.25805057153559996,-2,168,940,842,399,2,-1
0.007,0.014447837230706395,0.9815259718724351,0.13955055699559507,4,705,397,684,284,-3,0
0.009,0.015559531658166427,0.31566891211064296,0.936937207833622,17,319,415,655,920,-3,-2
0.004,0.024001344046503358,0.19674255485167474,-0.9748027481459457,9,188,548,501,969,-2,1
0.015,0.025984383229186222,-0.7048654920793279,-0.6808446827953495,-1,340,342,684,562,3,-1
0.005,0.018076177661905213,-0.8816964458115683,0.45568676208823294,-2,757,281,797,818,3,2
0.002,-0.011156716203976225,0.8755502657123609,-0.4780685887428202,-8,410,626,759,389,0,-2
0.008,-0.005789439213061907,-0.45512827736206013,-0.8786504363449854,-3,510,728,360,152,0,-2
0.011,-0.0007910173179653977,-0.025716585839835673,0.9853007340331134,5,653,487,983,117,-3,-2
0.009,-0.0020271329142155852,-0.15989966815363824,0.9749195923202802,11,454,226,484,762,1,-2
0.012,0.007218274267341916,0.1869780209685878,-0.9664210562737321,5,980,837,791,166,-3,-3
0.008,-0.004614845925625418,0.9854162202933759,-0.0962136637426721,-13,819,175,563,842,-1,-1
0.013,0.02164375787319779,-0.13406257052597662,-0.9736611190318252,10,712,507,106,608,2,3
0.009,0.005593369804957938,0.32085370088709986,0.9350088052408623,9,588,845,493,829,-2,-2
0.006,-0.006809759358849938,-0.9330704793202248,-0.33658855035691915,-13,845,930,175,465,2,1
0.002,-0.005059535620307053,0.888567931118508,0.4563123226009543,-4,312,237,500,116,2,-2
0.003,-0.000520831958424181,-0.995654803535175,-0.006221881982728945,3,679,890,261,271,-3,-1
0.003,-0.0033853989297116037,0.4297216612707002,-0.8986026844342144,-2,284,615,975,519,2,-2
0.014,-0.0101948488505631,0.9788810575088916,0.08326961569044578,8,141,863,128,368,2,3
0.012,-0.0009196241369858771,0.3367484038728451,0.9252683380723392,11,714,886,176,661,3,0
0.002,-0.02050724219885983,0.970486110921528,0.23405381960828398,-19,151,517,528,279,-2,0
0.013,-0.004273851044616775,0.5004103005483191,0.8466583480477126,17,844,647,116,619,1,2
0.006,0.017474114814782053,-0.6498096243249878,0.7484771943530104,4,464,464,898,485,3,2
0.01,0.010060662570511336,0.5364746898711943,0.8289503878027232,20,865,449,761,396,-2,-1
0.002,0.0163711651325513,0.34055228159211837,-0.937287915298155,11,987,410,836,127,3,-2
0.002,0.001288605362803175,0.4540012126355718,-0.8880614164589329,1,859,476,576,452,1,-2
0.013,-0.045085582068651445,-0.4805861185172521,0.8548617903398799,-10,119,324,978,892,-2,-1
0.007,-0.011708099398676492,0.9262810974971599,0.3537818253916503,-5,215,855,666,920,1,1
0.007,0.03787946603172716,-0.922163986858264,0.35742663912469097,6,456,270,787,875,3,1
0.001,0.0004374215935047692,0.4815771838684346,0.8762483232185421,3,140,363,641,162,1,0
0.014,-0.0037372164352293697,-0.9782411759161406,0.076644581543069,15,895,345,130,870,-3,-1
0.012,-0.03148461750806079,0.9818919195387042,-0.06959219855156058,-15,599,585,110,985,0,2
0.012,0.012971095631832418,0.680344108957643,-0.7114810498573308,-1,390,332,288,922,3,-3
0.004,0.03454634359205119,-0.7518868785501406,-0.650195689693221,16,368,632,801,972,1,1
0.006,-0.04837971705389035,-0.7146381957167297,-0.6862785549852003,-14,546,112,652,625,1,-3
0.006,0.000985794877484723,-0.5153280636114416,-0.8477799132766449,-1,331,284,201,546,2,0
0.002,0.013524950482412887,0.8922083991891555,-0.44620676199713405,10,192,826,619,131,3,0
0.009,-0.00395730152739407,0.9215985009076164,-0.35738657181136657,-12,815,797,179,952,-2,-1
0.009,0.0046670773879390155,0.9137900199944531,0.3788995291968022,15,709,120,392,314,1,1
0.015,-0.007127060677195951,-0.4247038164153863,0.8832396563067457,-6,357,870,139,376,-1,-3
0.008,-0.007159209432194859,0.8680560914829493,0.47691070221827037,-13,626,293,647,662,1,-1
0.013,0.012595358923619033,-0.4727618851909763,-0.8618356218353076,12,501,746,462,652,1,-2
0.002,0.00013181851125234094,0.9981685247332089,0.004465547630689695,0,631,153,132,203,2,-2
0.002,-0.013869347033471154,0.6119772520274672,-0.7874869821943326,-10,647,594,997,998,2,1
0.003,-0.009105463992397193,-0.12932943434401284,-0.987601581402867,-3,776,315,256,346,-3,-3
0.004,-0.018628465587838185,0.5313468469388326,-0.8408022082167992,-7,421,224,104,426,3,2
0.01,0.015956234182728027,-0.5406418626598507,0.8241765502037527,15,349,221,524,126,2,1
0.006,-0.016275224188734127,0.7503275151968762,-0.6490790840987075,-11,832,596,773,452,2,0
0.014,-0.03563704614538214,0.8915717498715531,0.4115838872029409,-7,811,168,865,501,3,0
0.007,-1.3647497140080303e-05,-0.04488694228713304,0.9897689226589093,18,172,719,266,198,2,-3
0.004,0.006955852794928652,0.7917127109752801,-0.6027345894048842,2,364,192,693,915,-2,-1
0.006,-0.020181261049808125,-0.9736909216732088,-0.1860062610098721,-18,417,337,662,930,-3,3
0.007,0.009689996544543973,-0.3901672288985884,-0.9107459132185074,-3,283,224,173,373,3,3
0.011,0.014235531443645545,-0.7528213557709531,0.6335147210386703,8,161,331,468,480,1,0
0.009,0.014368663065526767,0.7614645694683936,0.63063116503317,16,541,953,920,190,-3,2
0.002,-0.0062283266616614845,0.873568116366059,0.4845011366681585,-2,210,323,750,341,3,2
0.01,0.019547167495428317,-0.04953504758089848,-0.9855236778157732,15,832,744,356,884,-3,2
0.015,-0.03170921187549545,-0.8527577523725721,0.4818411457909124,-12,607,998,922,792,-2,-2
0.003,0.01456104898135949,-0.243951818237447,-0.9656320989922609,10,666,464,785,495,-1,-1
0.003,-0.025887469214726434,0.28170418460259977,-0.955042243451799,-12,732,220,734,286,-1,-1
0.006,-0.016350250471269395,-0.9899705326656519,-0.050529165532864816,-15,523,254,739,170,1,-2
0.006,-0.007835580975932524,0.9656533504775017,-0.22911629399607292,-9,824,524,331,573,-2,1
0.003,0.030131943560942048,-0.7846038995698261,-0.6127030466350951,16,872,478,815,591,3,3
0.015,0.02814465824429379,0.3252187496833586,0.9255745134976534,4,182,259,776,510,-2,-2
0.006,0.006858830894471946,-0.8908432679555208,0.434520924095944,-19,419,442,331,806,1,3
0.001,0.002775715357272585,0.9571022293210325,0.28732458282788975,6,475,805,600,480,3,0
0.012,0.02230288454258926,-0.8831682355692284,-0.4336969201637044,13,719,683,761,369,0,3
0.003,0.01938456894593188,-0.6952977180634926,-0.7128777838111808,19,500,805,216,946,-1,-2
0.015,0.02268448654813984,-0.9709500135504382,0.13133182360438406,20,740,840,999,873,3,-2
0.004,0.02078529971907354,-0.9672288663410197,-0.2297424386842809,12,740,380,180,578,0,3
0.012,-0.003460994513605411,0.5769506070493774,0.7980864123331358,-6,975,648,892,231,1,-1
